Followers,Watchers,Link
5,77,https://github.com/waitekk
0,17,https://github.com/hupero
13,1,https://github.com/jfusion
0,9,https://github.com/ChrisMay77
39,296,https://github.com/amiroff
95,32,https://github.com/RunestoneInteractive
33,188,https://github.com/kk6
6,16,https://github.com/matley
0,23,https://github.com/jparound30
21,517,https://github.com/sathvikp
27,26,https://github.com/liks79
37,283,https://github.com/vr000m
78,139,https://github.com/thephoeron
40,88,https://github.com/blackthorne
8,113,https://github.com/esoltys
2,68,https://github.com/ryo1kato
0,0,https://github.com/nko2
0,1,https://github.com/oddquist
8,36,https://github.com/seanthegeek
3,377,https://github.com/crickzhang1
6,14,https://github.com/tcheneau
72,99,https://github.com/grifotv
2,27,https://github.com/DmitriyMaksimov
937,59,https://github.com/jpetazzo
12,12,https://github.com/chuqui
38,96,https://github.com/brianray
16,192,https://github.com/ReSTARTR
3,462,https://github.com/gniemetz
14,75,https://github.com/magikmw
0,10,https://github.com/jocelyn-monitor
1,4,https://github.com/ohnobinki
2,7,https://github.com/gr3dman
57,39,https://github.com/juliopontes
5,5,https://github.com/mjisrawi
2,41,https://github.com/stoneyrh
20,70,https://github.com/yefei
21,40,https://github.com/martinusso
1,3,https://github.com/adesst
33,59,https://github.com/paddycarey
48,18,https://github.com/robschley
41,57,https://github.com/coderhs
8,9,https://github.com/nakayoshix
11,133,https://github.com/tedshroyer
7,111,https://github.com/carlosnasillo
12,1,https://github.com/scott-tran
1,7,https://github.com/abryzak
40,25,https://github.com/stefanneculai
20,72,https://github.com/thysmichels
13,354,https://github.com/minhchuduc
2,122,https://github.com/eduardogotti
20,134,https://github.com/vanzaj
0,1,https://github.com/finagler
0,153,https://github.com/rookiecj
0,5,https://github.com/zafriedman
0,1,https://github.com/ivinh
2,3,https://github.com/seanmind
4,59,https://github.com/twojustin
5,1,https://github.com/toomim
0,10,https://github.com/mmstud
0,3,https://github.com/superles
11,64,https://github.com/msheiny
47,44,https://github.com/trustmaster
12,14,https://github.com/quentinmit
2,41,https://github.com/ykessler
2,1,https://github.com/kerio-fstedronsky
4,8,https://github.com/bachbouch
1,2,https://github.com/tOlorun
0,24,https://github.com/sententia
0,1,https://github.com/hamp-swapshire
9,29,https://github.com/valmy
22,94,https://github.com/kra3
13,512,https://github.com/zsoltf
23,43,https://github.com/azolotov
0,4,https://github.com/tdavis-mgh
9,47,https://github.com/yedderson
3,15,https://github.com/dspiteself
16,14,https://github.com/jkoppe
0,3,https://github.com/mosenturm
7,56,https://github.com/ted-dunstone
0,4,https://github.com/MikeLorenz
1,9,https://github.com/dulakian
0,3,https://github.com/cardean13
114,63,https://github.com/stonean
6,54,https://github.com/takeshi
3,2,https://github.com/bembelimen
17,500,https://github.com/piotr-cz
3,1,https://github.com/mne-tools
62,32,https://github.com/elkuku
9,29,https://github.com/tnbredillet
29,41,https://github.com/andrebeat
6,37,https://github.com/samcrang
0,2,https://github.com/anssi10
11,3,https://github.com/chadbailey59
17,24,https://github.com/jnrbsn
0,1,https://github.com/dmileski
20,2,https://github.com/nestal
1,9,https://github.com/Ovea
81,3,https://github.com/notaz
1,4,https://github.com/jeumann
20,20,https://github.com/Zoxc
4,11,https://github.com/adyxax
38,614,https://github.com/KazukiPrzyborowski
21,15,https://github.com/eminaz
5,12,https://github.com/enonic
1,18,https://github.com/stephencox
0,1,https://github.com/justinharding
34,9,https://github.com/fairlight1337
12,330,https://github.com/yprez
3,8,https://github.com/WrinkleFree
25,340,https://github.com/alerque
0,25,https://github.com/shengyu7697
6,5,https://github.com/torlokken
1,19,https://github.com/danielm59
43,85,https://github.com/madjar
2,4,https://github.com/jianfu
64,21,https://github.com/deitrick
5,10,https://github.com/georgwiltschek
0,1,https://github.com/UnitecSPS
6,9,https://github.com/JoseLSegura
4,9,https://github.com/EmericanX
4,7,https://github.com/davidkofahl
19,311,https://github.com/lukasz-kaniowski
112,2086,https://github.com/jrgifford
47,15,https://github.com/gotchahn
14,19,https://github.com/jakeo
9,28,https://github.com/joebadmo
1,3,https://github.com/tholewebgods
1,0,https://github.com/johnpur
6,10,https://github.com/lhitchon
40,20,https://github.com/lucperkins
10,18,https://github.com/okalex
14,5,https://github.com/mkozakov
0,0,https://github.com/ras-af
2,3,https://github.com/stephas
157,9,https://github.com/thoward
8,30,https://github.com/tsantef
9,5,https://github.com/zacharyz
13,23,https://github.com/zeroecco
12,15,https://github.com/MiCode
1,2,https://github.com/sail3
10,26,https://github.com/Mischanix
47,27,https://github.com/GraylinKim
4,24,https://github.com/jturner954
20,6,https://github.com/marta-
4,37,https://github.com/raykov
0,2,https://github.com/borcestojkovski
0,6,https://github.com/ChristophMartin
0,215,https://github.com/wankey
7,4,https://github.com/touchpro
17,84,https://github.com/trcjr
0,1,https://github.com/Saveology
59,45,https://github.com/kylefiedler
3,2,https://github.com/webpop
8,6,https://github.com/mjburgess
2,5,https://github.com/vrwebworx
3,37,https://github.com/mintsource
1,19,https://github.com/kindaman
36,4,https://github.com/taka-no-me
22,14,https://github.com/ploubser
6,0,https://github.com/weltall
5,115,https://github.com/wenwuwang
3,7,https://github.com/matteot
0,0,https://github.com/tellapart
5,4,https://github.com/VoidWhisperer
47,20,https://github.com/noelrappin
34,12,https://github.com/xslogic
15,158,https://github.com/senorcris
24,107,https://github.com/phobos182
2,10,https://github.com/pensive612
96,8,https://github.com/haonan
46,5,https://github.com/ilya-lavrenov
9,150,https://github.com/craigleehi
86,22,https://github.com/Noisyfox
2,8,https://github.com/mscholl
4,8,https://github.com/whouse04
81,438,https://github.com/geetarista
10,7,https://github.com/kevinballard
84,351,https://github.com/spikegrobstein
106,348,https://github.com/duritong
15,29,https://github.com/rgevaert
44,24,https://github.com/richardc
3,28,https://github.com/donavanm
44,53,https://github.com/relistan
8,34,https://github.com/kscherer
54,746,https://github.com/breerly
18,33,https://github.com/ahpook
0,4,https://github.com/douglarek
0,1,https://github.com/Huron-City-Schools
23,53,https://github.com/wehrlock
5,21,https://github.com/georgiou
6,20,https://github.com/paha
4,37,https://github.com/slillibri
10,686,https://github.com/tinkerware
9,55,https://github.com/unakatsuo
11,127,https://github.com/usc
73,26,https://github.com/deanwilson
13,48,https://github.com/robinbowes
44,100,https://github.com/mikepea
19,109,https://github.com/lsc
4,7,https://github.com/drewrm
19,96,https://github.com/halvards
19,86,https://github.com/mmrobins
0,32,https://github.com/alxrem
3,18,https://github.com/shrug
0,2,https://github.com/Nico44
0,3,https://github.com/PressCrew
11,18,https://github.com/nicksellen
25,47,https://github.com/psalami
16,7,https://github.com/maguec
7,56,https://github.com/timstoop
4,82,https://github.com/ajc
7,535,https://github.com/mtoftum
306,75,https://github.com/bobtfish
39,39,https://github.com/scottvdp
9,130,https://github.com/alcy
17,29,https://github.com/piykumar
39,15,https://github.com/hggh
25,14,https://github.com/ustuehler
5,110,https://github.com/razmatei
3,1,https://github.com/gregretkowski
0,3,https://github.com/kontera-technologies
13,8,https://github.com/teancom
4,135,https://github.com/chjohnst
8,3,https://github.com/hyfather
8,20,https://github.com/ranjibd
34,22,https://github.com/torrancew
2,2,https://github.com/someword
3,12,https://github.com/ryanpeterson
4,10,https://github.com/abionic
24,36,https://github.com/slaney
14,88,https://github.com/josqu4red
52,346,https://github.com/BoweFrankema
1,2,https://github.com/ninkendo
3,14,https://github.com/justcfx2u
34,290,https://github.com/gaveen
12,91,https://github.com/rbarfoed
2,4,https://github.com/robertgstoehl
3,53,https://github.com/aethier
1,18,https://github.com/withnail
6,252,https://github.com/albix
8,153,https://github.com/pdtpatrick
4,13,https://github.com/hawknewton
34,92,https://github.com/jokkedk
1,3,https://github.com/shraddhagore
22,12,https://github.com/traylenator
15,64,https://github.com/nhooey
14,13,https://github.com/bladealslayer
1,9,https://github.com/egnyte
0,32,https://github.com/jaydio
23,21,https://github.com/oholiab
20,607,https://github.com/tabolario
1,12,https://github.com/redzebra
5,33,https://github.com/oldNoakes
20,23,https://github.com/Uepsilon
29,25,https://github.com/MrMaz
0,2,https://github.com/neobytec
10,182,https://github.com/sday222
0,2,https://github.com/djaaay
9,21,https://github.com/davetufts
0,1,https://github.com/hanatoshania
2,2,https://github.com/zeigotaro
1,12,https://github.com/nthorne
9,129,https://github.com/tylerdave
7,12,https://github.com/grefab
47,15,https://github.com/abrasive
17,31,https://github.com/choongng
17,6,https://github.com/timdoug
6,8,https://github.com/ellman
64,23,https://github.com/fhd
20,561,https://github.com/marcosmlopes
35,262,https://github.com/milafrerichs
38,16,https://github.com/feibeck
14,151,https://github.com/jflefebvre
3,4,https://github.com/NeoAlchemy
92,29,https://github.com/tomafro
22,83,https://github.com/devioustree
21,75,https://github.com/ripwu
1,24,https://github.com/nyholmsolutions
4,15,https://github.com/alexbrinister
1,6,https://github.com/cismet
304,28,https://github.com/jmhodges
204,45,https://github.com/ryanking
0,1,https://github.com/jureo
3,34,https://github.com/byannoni
0,4,https://github.com/alenichev
23,12,https://github.com/juhovh
104,1,https://github.com/iryoku
3,9,https://github.com/bizio
6,52,https://github.com/hashrocketeer
4,9,https://github.com/tracelytics
6,14,https://github.com/jearsh
108,341,https://github.com/samsonjs
23,877,https://github.com/symm
0,12,https://github.com/danhowe
15,19,https://github.com/sbleon
9,8,https://github.com/meurkens
2,16,https://github.com/yuvalt
218,70,https://github.com/Jonty
6,1,https://github.com/calebkm
6,1,https://github.com/trjordan
4,3,https://github.com/brianfleming
14,58,https://github.com/Korko
35,21,https://github.com/osheroff
66,11,https://github.com/mpeltonen
2,5,https://github.com/elixir-lang
2,0,https://github.com/srcshelton
119,234,https://github.com/miracle2k
0,21,https://github.com/mrpippy
0,0,https://github.com/magnusmoaner
54,89,https://github.com/cimm
1,0,https://github.com/wgoossens
13,10,https://github.com/malomalo
2,3,https://github.com/eliasnema
90,16,https://github.com/codemiller
42,35,https://github.com/elehack
1,12,https://github.com/lnewson
5,3,https://github.com/BuchaCyrill
0,2,https://github.com/mitreid-connect
5,3,https://github.com/lillyjanebaker
1,0,https://github.com/AlaksandarSalajka
11,596,https://github.com/Tica2
2,2,https://github.com/okjsp
13,28,https://github.com/svenax
51,55,https://github.com/manuels
35,307,https://github.com/Nazariglez
2,15,https://github.com/otavioscool
2,2,https://github.com/leancess
13,63,https://github.com/davidslvto
0,4,https://github.com/PawelJarema
21,11,https://github.com/blackskad
6,7,https://github.com/ragrawal
36,66,https://github.com/sbounmy
67,27,https://github.com/schaloner
1,4,https://github.com/mikedarke
7,2,https://github.com/altus34
1,3,https://github.com/Firone
1,5,https://github.com/wolfmanx
36,104,https://github.com/henryoswald
77,146,https://github.com/danro
40,447,https://github.com/g13n
52,137,https://github.com/apm
2,9,https://github.com/Crafity
28,39,https://github.com/mattsnider
4,10,https://github.com/grml
10,249,https://github.com/dpolyakov
51,60,https://github.com/evgeni
72,222,https://github.com/danielwertheim
0,4,https://github.com/lydianblues
28,16,https://github.com/evaldobarbosa
22,16,https://github.com/markcarver
9,150,https://github.com/burinov
0,5,https://github.com/cmhulett
19,9,https://github.com/voigtjr
0,7,https://github.com/AragornTech
0,43,https://github.com/Paul-Todd
2,1,https://github.com/lflaks
5,221,https://github.com/strogonoff
6,8,https://github.com/jimi1283
142,28,https://github.com/pkulchenko
3,25,https://github.com/melchizidech
0,3,https://github.com/Simperium
46,332,https://github.com/julien
3,2,https://github.com/willyh
10,4,https://github.com/aino
11,525,https://github.com/Mr2P
31,7,https://github.com/kmafb
17,2,https://github.com/swtaarrs
1,44,https://github.com/alverspb
0,4,https://github.com/BrannonKing
0,5,https://github.com/couchone
31,5,https://github.com/moreira
4,276,https://github.com/denispeplin
39,12,https://github.com/divineprog
87,364,https://github.com/kartben
126,710,https://github.com/agladysh
8,388,https://github.com/richardhahahaha
28,37,https://github.com/harningt
6,95,https://github.com/joyinsky
6,298,https://github.com/schumann2k
9,34,https://github.com/xopxe
5,24,https://github.com/Raidar
3,844,https://github.com/ur4ltz
10,47,https://github.com/niubods
108,1002,https://github.com/daogangtang
5,131,https://github.com/aDevilInMe
10,173,https://github.com/ex
10,33,https://github.com/schme16
4,109,https://github.com/HybridDBA
1,32,https://github.com/johnp789
23,70,https://github.com/petsagouris
0,20,https://github.com/Lucidniht
3,4,https://github.com/andrebraga
13,91,https://github.com/decultured
0,9,https://github.com/joshuacelliott
39,267,https://github.com/danielemoraschi
11,6,https://github.com/chstan
644,117,https://github.com/aaronpk
30,77,https://github.com/dbashyal
0,1,https://github.com/OpenEmu
3,24,https://github.com/ggeorgaras
18,69,https://github.com/pjbeardsley
44,7,https://github.com/jricher
13,5,https://github.com/divingmule
6,0,https://github.com/aanganes
0,2,https://github.com/mtderryberry
0,1,https://github.com/jkranes
20,138,https://github.com/nickbuff
44,39,https://github.com/azulus
7,17,https://github.com/okiandrew
74,28,https://github.com/clobber
22,12,https://github.com/cyco
7,5,https://github.com/ssayer
0,36,https://github.com/ascagnel
74,7,https://github.com/guitardave24
16,23,https://github.com/riquedafreak
74,2,https://github.com/gasche
11,1,https://github.com/skuwamoto
472,35,https://github.com/JoelBesada
0,25,https://github.com/fanshu19
1,1,https://github.com/cechrist
17,6,https://github.com/bavarious
3,3,https://github.com/rayvace
4,24,https://github.com/srmoore
2,5,https://github.com/BobaFaux
10,12,https://github.com/olaf-k
15,15,https://github.com/KayoticSully
29,48,https://github.com/cablehead
2,5,https://github.com/drand
20,455,https://github.com/jumbojett
13,15,https://github.com/nemonik
12,9,https://github.com/rdingwell
28,20,https://github.com/ritou
0,1,https://github.com/thomasvdv
33,19,https://github.com/eedrummer
2,92,https://github.com/electrified
8,6,https://github.com/mfranklin
4,2,https://github.com/clonesec
10,3,https://github.com/bucchi
10,57,https://github.com/macycron
9,1,https://github.com/kubofonista
0,11,https://github.com/blackbelt080
3,10,https://github.com/Sebi93
48,26,https://github.com/rayh
6,26,https://github.com/deardooley
1,5,https://github.com/shimingxy
12,24,https://github.com/Peksa
8,3,https://github.com/devietti
0,0,https://github.com/Mineskins
14,269,https://github.com/harrisiirak
0,2,https://github.com/carleshf
126,871,https://github.com/alorma
1,34,https://github.com/mrjohndcarter
121,381,https://github.com/lanceli
80,82,https://github.com/scottdavis
149,149,https://github.com/max
5,10,https://github.com/altsanz
19,5,https://github.com/henjo
13,21,https://github.com/imr
0,56,https://github.com/michaelnt
14,131,https://github.com/guitorri
17,355,https://github.com/pmandia
0,5,https://github.com/zulfishah
3,6,https://github.com/dreyfert
21,140,https://github.com/benzap
5,29,https://github.com/jalleyne
63,182,https://github.com/dhou
8,99,https://github.com/napkindrawing
18,85,https://github.com/atomicules
74,217,https://github.com/chbeer
14,210,https://github.com/tarr11
3,3,https://github.com/pejuaxel
9,34,https://github.com/bbn
34,78,https://github.com/freekrai
18,543,https://github.com/daikini
0,16,https://github.com/grager
1,178,https://github.com/mtvv
2,11,https://github.com/che0
4,3,https://github.com/kwliou
0,6,https://github.com/tonypward
0,1,https://github.com/Ortzlol
0,99,https://github.com/dalbin
3,325,https://github.com/jeffbailey
46,528,https://github.com/dylanized
7,35,https://github.com/nalenb
1,31,https://github.com/petik3
16,57,https://github.com/emersonmalca
16,11,https://github.com/AlexanderPease
3,12,https://github.com/jbuys
24,206,https://github.com/bryanjclark
2,4,https://github.com/lilhinx
6,166,https://github.com/markdavis
10,19,https://github.com/frankielaguna
40,22,https://github.com/agiletortoise
2,9,https://github.com/avdeveloper
5,2,https://github.com/vbichkovsky
2,1,https://github.com/RT-Thread
0,29,https://github.com/Keek
66,56,https://github.com/grissiom
15,6,https://github.com/cooljaz124
11,35,https://github.com/oeegee
8,2,https://github.com/pikisvill
7,10,https://github.com/topolo
0,72,https://github.com/navrapa
24,26,https://github.com/jphpsf
129,51,https://github.com/kud
3,383,https://github.com/coma333ryu
1,15,https://github.com/DBheart
12,44,https://github.com/briemens
1,1,https://github.com/sdubinsky
0,1,https://github.com/cybdream
15,285,https://github.com/wonury
2,5,https://github.com/allforu0
9,434,https://github.com/yeonsik
46,394,https://github.com/rkJun
3,82,https://github.com/pponaldo
4,122,https://github.com/bumjin
1,3,https://github.com/upme
1,5,https://github.com/nettem
6,32,https://github.com/jeongjaehan
9,269,https://github.com/frantik
47,11,https://github.com/nomiddlename
0,5,https://github.com/ijustsmile
0,3,https://github.com/JungMinKim
35,20,https://github.com/sgeb
6,55,https://github.com/jonathands
4,22,https://github.com/mab-work
0,2,https://github.com/no2a
45,33,https://github.com/need4spd
5,19,https://github.com/bylee
17,136,https://github.com/ComFreek
2,6,https://github.com/blusky10
22,20,https://github.com/CrowChick
2,37,https://github.com/jaehongc
13,5,https://github.com/DragonDM
3,5,https://github.com/arifamirani
0,0,https://github.com/rnathuji
1,3,https://github.com/r-mibu
2,4,https://github.com/jinkookjeong
11,13,https://github.com/cyzest
0,2,https://github.com/centrality
9,42,https://github.com/ukstv
7,2,https://github.com/pf
3,48,https://github.com/danbell
1,10,https://github.com/bbk1574
4,30,https://github.com/jwj0831
7,16,https://github.com/zpzgzerg
57,34,https://github.com/sizers
0,10,https://github.com/alasheep
20,824,https://github.com/theand
14,254,https://github.com/soundlake
6,9,https://github.com/namkyu
4,4,https://github.com/taewonkim
3,0,https://github.com/datejs
3,87,https://github.com/teym
1,18,https://github.com/misocharles
1,4,https://github.com/csg1982
4,4,https://github.com/jaesungPark
8,31,https://github.com/booknara
4,13,https://github.com/song2fly
1,5,https://github.com/hoejin
3,4,https://github.com/Hakil-Kim
26,60,https://github.com/kthompson
14,23,https://github.com/cadrian
40,19,https://github.com/adamn
16,233,https://github.com/moonflash
7,5,https://github.com/rodrigorosa
1,2,https://github.com/druciak
107,42,https://github.com/alagu
5,4,https://github.com/IdentityModel
23,101,https://github.com/alagappanr
9,205,https://github.com/SiebenSieben
42,17,https://github.com/bernat
33,793,https://github.com/luizkowalski
0,11,https://github.com/pandeng
2,6,https://github.com/shadinger
4,21,https://github.com/phlogg
100,631,https://github.com/ruebot
8,24,https://github.com/mrdoornbos
13,5,https://github.com/will-moore
6,52,https://github.com/Supercopter
26,30,https://github.com/gavinblair
13,39,https://github.com/RapotOR
13,21,https://github.com/jburel
7,7,https://github.com/ximenesuk
6,2,https://github.com/aleksandra-tarkowska
10,8,https://github.com/mathieuhendey
1,2,https://github.com/MohamedAmin
10,112,https://github.com/benjaminma
2,2,https://github.com/majisti
3,30,https://github.com/catacgc
1,61,https://github.com/plabaj
33,12,https://github.com/robinkraft
806,90,https://github.com/PaulKinlan
814,61,https://github.com/slightlyoff
6,206,https://github.com/pavelloz
112,43,https://github.com/caillou
15,1,https://github.com/seemasingh
6,4,https://github.com/tmullins
1,6,https://github.com/Nyvra
1,14,https://github.com/staunsholm
68,200,https://github.com/stowball
5,87,https://github.com/jbhg
4,3,https://github.com/cmundhe
29,52,https://github.com/mieky
11,9,https://github.com/fxmozart
4,47,https://github.com/etapeta
3,237,https://github.com/Henxi
34,196,https://github.com/Darep
35,36,https://github.com/woltage
1,16,https://github.com/korkutduzay
12,551,https://github.com/emregulcan
4,2,https://github.com/smaranh
26,7,https://github.com/ngriffin7a
51,23,https://github.com/jagthedrummer
3,1,https://github.com/ironport
11,205,https://github.com/jamel
442,19,https://github.com/brandon-rhodes
0,3,https://github.com/mrdecipio
0,2,https://github.com/singleton-player
2,22,https://github.com/webs86
4,0,https://github.com/alpdeniz
10,53,https://github.com/cbalci
0,1,https://github.com/deos
1,0,https://github.com/marxwillia
21,12,https://github.com/VivekNair
13,47,https://github.com/jsheffers
7,46,https://github.com/d2burke
92,3,https://github.com/cenwenchu
2,1,https://github.com/StillBen
41,4,https://github.com/blucia0a
3,140,https://github.com/plumbojumbo
19,296,https://github.com/imcaspar
3,52,https://github.com/gregersn
21,4,https://github.com/scruffian
0,1,https://github.com/petantelcodi
17,5,https://github.com/elric1
15,221,https://github.com/JumpLink
98,54,https://github.com/rb2k
60,39,https://github.com/jayferd
41,14,https://github.com/dcarley
4,52,https://github.com/vderyagin
2,14,https://github.com/airminer
12,7,https://github.com/orodriguez
30,22,https://github.com/undees
85,52,https://github.com/deadprogrammer
92,311,https://github.com/cored
18,7,https://github.com/theaboutbox
5,8,https://github.com/takumikato923
30,23,https://github.com/lucaspiller
27,53,https://github.com/abartov
0,1,https://github.com/packa
24,11,https://github.com/mattandrews
52,11,https://github.com/daithiocrualaoich
15,5,https://github.com/21x9
2,43,https://github.com/cleesmith
4,4,https://github.com/bpotterschipul
0,2,https://github.com/kypalmer
13,25,https://github.com/jaumet
1,26,https://github.com/honeytidy
77,63,https://github.com/mcanet
126,902,https://github.com/yaph
137,94,https://github.com/rduplain
0,0,https://github.com/philipalexander
4,199,https://github.com/stefan-lz
3,7,https://github.com/remofritzsche
28,54,https://github.com/dhoppe
1,15,https://github.com/esaurito
211,19,https://github.com/lvh
32,144,https://github.com/Srokap
39,61,https://github.com/bev-a-tron
0,5,https://github.com/ekoka
57,31,https://github.com/brousch
1,2,https://github.com/iam-tom
46,36,https://github.com/archfear
2,2,https://github.com/tomdickie
63,59,https://github.com/irfan
13,758,https://github.com/wernersmit
24,481,https://github.com/hrp
23,405,https://github.com/jensfranke
0,5,https://github.com/vesakki
6,45,https://github.com/SoapSeller
0,1,https://github.com/reddmetrics
1020,2,https://github.com/whymirror
3,56,https://github.com/girlcheese
33,252,https://github.com/apuratepp
107,278,https://github.com/bltavares
0,1,https://github.com/BCAAFC
26,93,https://github.com/schmonz
3,15,https://github.com/rooprob
2,2,https://github.com/Coderockr
16,38,https://github.com/acmarques
5,9,https://github.com/timclassic
0,1,https://github.com/canonical-hackers
3,0,https://github.com/Alfanous-team
0,2,https://github.com/ustainable
0,4,https://github.com/peetsnack
28,15,https://github.com/jameysharp
121,222,https://github.com/assem-ch
4,148,https://github.com/chesney
11,7,https://github.com/jdpurdyvi
8,7,https://github.com/maxolasersquad
29,9,https://github.com/ReneNyffenegger
6,15,https://github.com/macfreek
1,9,https://github.com/crazytonyi
14,25,https://github.com/pascalw
10,17,https://github.com/eppz
50,2,https://github.com/samrushing
11,7,https://github.com/nleskiw
2,11,https://github.com/compactApps
0,0,https://github.com/WedgeCoop
12,260,https://github.com/leonmax
10,10,https://github.com/PSUdaemon
1,2,https://github.com/alsroot
20,80,https://github.com/ickymettle
52,385,https://github.com/booo
61,7,https://github.com/halayli
5,0,https://github.com/blynch-newpi
66,74,https://github.com/krobertson
34,32,https://github.com/mheffner
221,1347,https://github.com/KyleAMathews
0,4,https://github.com/asoliveira
14,97,https://github.com/heph
9,73,https://github.com/brew20k
59,298,https://github.com/Hoverbear
7,26,https://github.com/edwins
35,66,https://github.com/jcsalterego
0,9,https://github.com/barthq
90,11,https://github.com/philipashlock
0,4,https://github.com/appozite
4,9,https://github.com/ehuss
25,3,https://github.com/thiagovieiracom
3,2,https://github.com/tearne
7,28,https://github.com/gregkrsak
1,2,https://github.com/clo74
5,5,https://github.com/jms301
629,21,https://github.com/eminetto
8,30,https://github.com/Lunanne
41,16,https://github.com/andrewachen
18,7,https://github.com/msilvagarcia
25,5,https://github.com/candrews
35,19,https://github.com/zmalltalker
56,10,https://github.com/iterationlabs
14,18,https://github.com/ok
3,6,https://github.com/amitdev
7,0,https://github.com/derrley
14,502,https://github.com/junkblocker
56,79,https://github.com/markpeek
4,9,https://github.com/dasein
13,1,https://github.com/radig
17,108,https://github.com/james-m
20,20,https://github.com/phobologic
8,12,https://github.com/codemac
0,12,https://github.com/lrosenstein
1,113,https://github.com/brianz
2,141,https://github.com/sokoloff
3,640,https://github.com/redmoxie
3,172,https://github.com/Cantuares
10,29,https://github.com/krsmedlund
3,105,https://github.com/wojtek
2,4,https://github.com/jscheinblum
42,333,https://github.com/davidcornu
0,3,https://github.com/hpozder
17,174,https://github.com/ashwoods
32,64,https://github.com/noizwaves
16,38,https://github.com/bhaberer
5,141,https://github.com/htbegin
67,235,https://github.com/Kroisse
3,21,https://github.com/indienick
11,45,https://github.com/spazzpp2
9,63,https://github.com/socrateslee
19,150,https://github.com/polera
0,18,https://github.com/rthill
7,157,https://github.com/pmatigakis
17,93,https://github.com/rayleyva
8,14,https://github.com/semipermeable
21,0,https://github.com/paulv
0,54,https://github.com/brennane
4,18,https://github.com/nevermindr
1,47,https://github.com/kwarterthieves
15,2510,https://github.com/macint0sh
26,641,https://github.com/blackball
17,72,https://github.com/tektoh
105,12,https://github.com/aadamowski
5,108,https://github.com/allanca
8,109,https://github.com/JiahuiGuo
9,8,https://github.com/ronakg
2,3,https://github.com/mkushnir
5,482,https://github.com/dpa078
2,2,https://github.com/nchazin
52,235,https://github.com/nopper
8,201,https://github.com/annonymouse
0,141,https://github.com/croqaz
12,253,https://github.com/nicr9
4,36,https://github.com/Shano
42,371,https://github.com/leonardoxh
68,6,https://github.com/xorna
2,23,https://github.com/alexsv
0,3,https://github.com/mannygit
0,1,https://github.com/sgalaburda
4,11,https://github.com/rando
9,8,https://github.com/bashlnx
1,3,https://github.com/SamuelDevlin
6,436,https://github.com/krishna2
28,88,https://github.com/wilane
0,10,https://github.com/dhuang03
12,47,https://github.com/BernhardRode
1,56,https://github.com/amorgan
5,199,https://github.com/dsego
74,55,https://github.com/hammerdr
12,30,https://github.com/pierrec
5,5,https://github.com/shyamvala
6,6,https://github.com/MoritzWillig
4,9,https://github.com/Sheile
52,141,https://github.com/alFReD-NSH
2324,178,https://github.com/rstacruz
25,97,https://github.com/weotch
28,84,https://github.com/ppcano
254,275,https://github.com/jeduan
1,6,https://github.com/astropy
16,51,https://github.com/mm53bar
20,4,https://github.com/techwizrd
13,7,https://github.com/oisino
0,2,https://github.com/TheRedPoint
9,45,https://github.com/FluffyCode
2,1,https://github.com/mhollander
47,289,https://github.com/xi4oh4o
7,25,https://github.com/incidence
7,6,https://github.com/cartwrightian
54,199,https://github.com/gdagley
0,1,https://github.com/ranglin
12,21,https://github.com/pllim
9,28,https://github.com/kwhitaker
19,141,https://github.com/alihasan
9,6,https://github.com/obduk
5,33,https://github.com/mturilin
6,10,https://github.com/ramaboo
0,11,https://github.com/yogeshtewari
7,75,https://github.com/unicodefreak
9,46,https://github.com/olgen
2,15,https://github.com/karaaie
1731,35,https://github.com/livid
11,130,https://github.com/HicaroARios
3,1,https://github.com/mulicheng
26,2,https://github.com/nasa
1,4,https://github.com/seebag
20,150,https://github.com/drmonkeyninja
1,0,https://github.com/beingsteve
8,9,https://github.com/1313
19,413,https://github.com/eiriklied
4,44,https://github.com/po0k
26,452,https://github.com/manuti
2,7,https://github.com/pkorzh
99,285,https://github.com/paulbjensen
8,27,https://github.com/xdegtyarev
0,158,https://github.com/karagodin
3,13,https://github.com/umuro
1,1,https://github.com/magentosupport
4,14,https://github.com/rdonovan
51,39,https://github.com/scudco
22,47,https://github.com/liZe
17,51,https://github.com/3on
12,230,https://github.com/creston
7,605,https://github.com/vacay
0,3,https://github.com/MinecraftWars
12,6,https://github.com/zcode
23,171,https://github.com/eXeC64
4,19,https://github.com/antonyc
24,537,https://github.com/MariusCiocanel
0,10,https://github.com/oswjk
21,253,https://github.com/koppor
12,147,https://github.com/hiddenmemory
2,228,https://github.com/adventuremedia
11,58,https://github.com/matlecu
13,16,https://github.com/mvallebr
8,8,https://github.com/luisbarrueco
16,119,https://github.com/kanongil
5,612,https://github.com/matthew342
95,203,https://github.com/phranck
18,4,https://github.com/demiankatz
45,40,https://github.com/kirbylover4000
0,3,https://github.com/Maplecroft
8,176,https://github.com/XzhengBo
8,220,https://github.com/rkoch
566,1140,https://github.com/Panique
5,73,https://github.com/qiuai
3,0,https://github.com/DanBerrios
7,3,https://github.com/chriswebster
35,24,https://github.com/VWoeltjen
11,277,https://github.com/caraya
142,24,https://github.com/xaicron
26,199,https://github.com/killtheliterate
1,1,https://github.com/hexagrahamaton
5,14,https://github.com/searbe
5,101,https://github.com/lemol
4,10,https://github.com/cookieo9
3,1,https://github.com/conorkaminer
